test_name,start_type,cost,ideal_cost,avg_deviation,run_time,nb_agents
instances/map_1.txt, 0, 41, 41, 1.0, 0.001, 4
instances/map_1.txt, 0, 58, 58, 1.0, 0.002, 5
instances/map_1.txt, 1, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 1, 63, 63, 1.0, 0.0, 3
instances/map_1.txt, 1, 96, 96, 1.0, 0.002, 4
instances/map_1.txt, 1, 129, 127, 1.016, 0.663, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 2, 62, 62, 1.0, 0.001, 3
instances/map_1.txt, 2, 93, 91, 1.021, 0.07, 4
instances/map_1.txt, 2, 112, 111, 1.009, 0.011, 5
instances/map_2.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_2.txt, 0, 44, 44, 1.0, 0.001, 3
instances/map_2.txt, 0, 65, 65, 1.0, 0.002, 4
instances/map_2.txt, 0, 58, 54, 1.044, 0.021, 5
instances/map_2.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_2.txt, 1, 76, 74, 1.027, 0.005, 3
instances/map_2.txt, 1, 100, 99, 1.01, 0.003, 4
instances/map_2.txt, 1, 129, 128, 1.007, 0.015, 5
instances/map_2.txt, 2, 52, 52, 1.0, 0.0, 2
instances/map_2.txt, 2, 75, 74, 1.013, 0.036, 3
instances/map_2.txt, 2, 101, 100, 1.01, 0.004, 4
instances/map_2.txt, 2, 129, 127, 1.015, 0.027, 5
instances/map_3.txt, 0, 35, 35, 1.0, 0.0, 2
instances/map_3.txt, 0, 31, 31, 1.0, 0.0, 3
instances/map_3.txt, 0, 54, 54, 1.0, 0.0, 4
instances/map_3.txt, 0, 91, 89, 1.021, 0.076, 5
instances/map_3.txt, 1, 50, 50, 1.0, 0.001, 2
instances/map_3.txt, 1, 78, 75, 1.039, 0.019, 3
instances/map_3.txt, 1, 107, 107, 1.0, 0.016, 4
instances/map_3.txt, 2, 55, 55, 1.0, 0.0, 2
instances/map_3.txt, 2, 76, 76, 1.0, 0.001, 3
instances/map_3.txt, 2, 103, 103, 1.0, 0.001, 4
instances/map_3.txt, 2, 134, 133, 1.007, 0.052, 5
instances/map_1.txt, 0, 27, 27, 1.0, 0.0, 2
instances/map_1.txt, 0, 12, 12, 1.0, 0.0, 3
instances/map_1.txt, 0, 47, 47, 1.0, 0.001, 4
instances/map_1.txt, 0, 60, 58, 1.018, 0.054, 5
instances/map_1.txt, 1, 43, 43, 1.0, 0.0, 2
instances/map_1.txt, 1, 77, 77, 1.0, 0.003, 3
instances/map_1.txt, 1, 96, 96, 1.0, 0.001, 4
instances/map_1.txt, 1, 118, 118, 1.0, 0.005, 5
instances/map_1.txt, 2, 47, 47, 1.0, 0.0, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.001, 3
instances/map_1.txt, 2, 89, 89, 1.0, 0.001, 4
instances/map_1.txt, 2, 112, 112, 1.0, 0.003, 5
instances/map_2.txt, 0, 30, 30, 1.0, 0.001, 2
instances/map_2.txt, 0, 36, 36, 1.0, 0.0, 3
instances/map_2.txt, 0, 42, 42, 1.0, 0.0, 4
instances/map_2.txt, 0, 73, 73, 1.0, 0.002, 5
instances/map_2.txt, 1, 52, 52, 1.0, 0.001, 2
instances/map_2.txt, 1, 74, 72, 1.028, 0.003, 3
instances/map_2.txt, 1, 104, 103, 1.009, 0.207, 4
instances/map_2.txt, 1, 126, 125, 1.008, 0.014, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 2, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 2, 105, 105, 1.0, 0.002, 4
instances/map_3.txt, 0, 11, 11, 1.0, 0.0, 2
instances/map_3.txt, 0, 54, 54, 1.0, 0.001, 3
instances/map_3.txt, 0, 37, 35, 1.045, 0.008, 4
instances/map_3.txt, 0, 31, 29, 1.048, 0.002, 5
instances/map_3.txt, 1, 56, 55, 1.019, 0.002, 2
instances/map_3.txt, 1, 78, 78, 1.0, 0.001, 3
instances/map_3.txt, 1, 111, 107, 1.037, 0.551, 4
instances/map_3.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 2, 79, 79, 1.0, 0.001, 3
instances/map_3.txt, 2, 107, 107, 1.0, 0.009, 4
instances/map_3.txt, 2, 130, 128, 1.015, 0.029, 5
instances/map_1.txt, 0, 21, 21, 1.0, 0.0, 2
instances/map_1.txt, 0, 34, 32, 1.083, 0.003, 3
instances/map_1.txt, 0, 25, 25, 1.0, 0.001, 4
instances/map_1.txt, 0, 55, 51, 1.057, 0.032, 5
instances/map_1.txt, 1, 49, 49, 1.0, 0.003, 2
instances/map_1.txt, 1, 68, 68, 1.0, 0.001, 3
instances/map_1.txt, 1, 95, 95, 1.0, 0.007, 4
instances/map_1.txt, 1, 120, 120, 1.0, 0.008, 5
instances/map_1.txt, 2, 43, 43, 1.0, 0.001, 2
instances/map_1.txt, 2, 67, 67, 1.0, 0.0, 3
instances/map_1.txt, 2, 90, 86, 1.045, 0.111, 4
instances/map_1.txt, 2, 119, 119, 1.0, 0.007, 5
instances/map_2.txt, 0, 33, 33, 1.0, 0.001, 2
instances/map_2.txt, 0, 44, 43, 1.02, 0.003, 3
instances/map_2.txt, 0, 33, 33, 1.0, 0.001, 4
instances/map_2.txt, 0, 67, 67, 1.0, 0.001, 5
instances/map_2.txt, 1, 51, 51, 1.0, 0.0, 2
instances/map_2.txt, 1, 77, 76, 1.013, 0.037, 3
instances/map_2.txt, 1, 101, 101, 1.0, 0.001, 4
instances/map_2.txt, 2, 52, 52, 1.0, 0.0, 2
instances/map_2.txt, 2, 75, 74, 1.013, 0.013, 3
instances/map_2.txt, 2, 102, 102, 1.0, 0.004, 4
instances/map_2.txt, 2, 120, 120, 1.0, 0.008, 5
instances/map_3.txt, 0, 22, 22, 1.0, 0.001, 2
instances/map_3.txt, 0, 39, 39, 1.0, 0.001, 3
instances/map_3.txt, 0, 49, 48, 1.018, 0.001, 4
instances/map_3.txt, 0, 45, 45, 1.0, 0.003, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.0, 2
instances/map_3.txt, 1, 80, 80, 1.0, 0.001, 3
instances/map_3.txt, 1, 107, 107, 1.0, 0.001, 4
instances/map_3.txt, 1, 131, 131, 1.0, 0.001, 5
instances/map_3.txt, 2, 51, 51, 1.0, 0.0, 2
instances/map_3.txt, 2, 78, 78, 1.0, 0.001, 3
instances/map_3.txt, 2, 103, 103, 1.0, 0.008, 4
instances/map_3.txt, 2, 137, 137, 1.0, 0.013, 5
instances/map_1.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_1.txt, 0, 29, 29, 1.0, 0.0, 3
instances/map_1.txt, 0, 33, 32, 1.028, 0.0, 4
instances/map_1.txt, 0, 47, 45, 1.027, 0.011, 5
instances/map_1.txt, 1, 44, 44, 1.0, 0.001, 2
instances/map_1.txt, 1, 69, 69, 1.0, 0.001, 3
instances/map_1.txt, 1, 90, 89, 1.01, 0.15, 4
instances/map_1.txt, 1, 120, 118, 1.016, 2.899, 5
instances/map_1.txt, 2, 46, 46, 1.0, 0.001, 2
instances/map_1.txt, 2, 65, 65, 1.0, 0.002, 3
instances/map_1.txt, 2, 88, 86, 1.023, 0.008, 4
instances/map_1.txt, 2, 108, 108, 1.0, 0.001, 5
instances/map_2.txt, 0, 32, 32, 1.0, 0.0, 2
instances/map_2.txt, 0, 49, 49, 1.0, 0.001, 3
instances/map_2.txt, 0, 34, 34, 1.0, 0.001, 4
instances/map_2.txt, 0, 37, 36, 1.022, 0.001, 5
instances/map_2.txt, 1, 51, 50, 1.02, 0.006, 2
instances/map_2.txt, 1, 75, 74, 1.013, 0.001, 3
instances/map_2.txt, 1, 104, 103, 1.009, 0.051, 4
instances/map_2.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_2.txt, 2, 77, 77, 1.0, 0.001, 3
instances/map_2.txt, 2, 98, 98, 1.0, 0.005, 4
instances/map_2.txt, 2, 128, 127, 1.007, 0.003, 5
instances/map_3.txt, 0, 23, 23, 1.0, 0.001, 2
instances/map_3.txt, 0, 32, 28, 1.222, 0.008, 3
instances/map_3.txt, 0, 50, 49, 1.012, 0.002, 4
instances/map_3.txt, 0, 48, 48, 1.0, 0.001, 5
instances/map_3.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 1, 83, 83, 1.0, 0.001, 3
instances/map_3.txt, 1, 105, 105, 1.0, 0.001, 4
instances/map_3.txt, 2, 52, 52, 1.0, 0.001, 2
instances/map_3.txt, 2, 76, 76, 1.0, 0.001, 3
instances/map_3.txt, 2, 99, 98, 1.01, 0.002, 4
instances/map_3.txt, 2, 129, 129, 1.0, 0.01, 5
instances/map_1.txt, 0, 10, 10, 1.0, 0.0, 2
instances/map_1.txt, 0, 26, 26, 1.0, 0.001, 3
instances/map_1.txt, 0, 26, 26, 1.0, 0.0, 4
instances/map_1.txt, 0, 41, 41, 1.0, 0.001, 5
instances/map_1.txt, 1, 43, 43, 1.0, 0.001, 2
instances/map_1.txt, 1, 64, 64, 1.0, 0.0, 3
instances/map_1.txt, 1, 91, 91, 1.0, 0.009, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.007, 5
instances/map_1.txt, 2, 44, 44, 1.0, 0.001, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.0, 3
instances/map_1.txt, 2, 95, 95, 1.0, 0.002, 4
instances/map_1.txt, 2, 115, 115, 1.0, 0.005, 5
instances/map_2.txt, 0, 35, 35, 1.0, 0.0, 2
instances/map_2.txt, 0, 44, 44, 1.0, 0.0, 3
instances/map_2.txt, 0, 59, 59, 1.0, 0.0, 4
instances/map_2.txt, 0, 56, 56, 1.0, 0.003, 5
instances/map_2.txt, 1, 52, 51, 1.019, 0.001, 2
instances/map_2.txt, 1, 75, 74, 1.013, 0.001, 3
instances/map_2.txt, 1, 103, 103, 1.0, 0.002, 4
instances/map_2.txt, 2, 50, 50, 1.0, 0.0, 2
instances/map_2.txt, 2, 76, 76, 1.0, 0.001, 3
instances/map_2.txt, 2, 100, 100, 1.0, 0.002, 4
instances/map_2.txt, 2, 128, 127, 1.008, 1.321, 5
instances/map_3.txt, 0, 12, 12, 1.0, 0.001, 2
instances/map_3.txt, 0, 52, 52, 1.0, 0.001, 3
instances/map_3.txt, 0, 51, 51, 1.0, 0.001, 4
instances/map_3.txt, 0, 54, 54, 1.0, 0.0, 5
instances/map_3.txt, 1, 50, 50, 1.0, 0.002, 2
instances/map_3.txt, 1, 79, 79, 1.0, 0.001, 3
instances/map_3.txt, 1, 111, 111, 1.0, 0.006, 4
instances/map_3.txt, 1, 129, 125, 1.03, 0.39, 5
instances/map_3.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_3.txt, 2, 83, 83, 1.0, 0.002, 3
instances/map_3.txt, 2, 104, 103, 1.009, 0.001, 4
instances/map_3.txt, 2, 129, 129, 1.0, 0.004, 5
instances/map_1.txt, 0, 21, 21, 1.0, 0.002, 2
instances/map_1.txt, 0, 41, 41, 1.0, 0.0, 3
instances/map_1.txt, 0, 45, 45, 1.0, 0.0, 4
instances/map_1.txt, 0, 48, 48, 1.0, 0.0, 5
instances/map_1.txt, 1, 44, 44, 1.0, 0.001, 2
instances/map_1.txt, 1, 71, 71, 1.0, 0.001, 3
instances/map_1.txt, 1, 91, 91, 1.0, 0.002, 4
instances/map_1.txt, 1, 108, 108, 1.0, 0.003, 5
instances/map_1.txt, 2, 40, 40, 1.0, 0.001, 2
instances/map_1.txt, 2, 69, 69, 1.0, 0.0, 3
instances/map_1.txt, 2, 92, 92, 1.0, 0.001, 4
instances/map_1.txt, 2, 113, 113, 1.0, 0.004, 5
instances/map_2.txt, 0, 29, 29, 1.0, 0.0, 2
instances/map_2.txt, 0, 15, 15, 1.0, 0.0, 3
instances/map_2.txt, 0, 66, 64, 1.045, 0.01, 4
instances/map_2.txt, 0, 62, 62, 1.0, 0.001, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 1, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 1, 106, 104, 1.019, 0.487, 4
instances/map_2.txt, 2, 50, 50, 1.0, 0.001, 2
instances/map_2.txt, 2, 77, 77, 1.0, 0.001, 3
instances/map_2.txt, 2, 102, 102, 1.0, 0.003, 4
instances/map_2.txt, 2, 127, 126, 1.008, 0.088, 5
instances/map_3.txt, 0, 13, 13, 1.0, 0.0, 2
instances/map_3.txt, 0, 38, 36, 1.039, 0.002, 3
instances/map_3.txt, 0, 29, 29, 1.0, 0.0, 4
instances/map_3.txt, 0, 65, 65, 1.0, 0.001, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.0, 2
instances/map_3.txt, 1, 76, 74, 1.027, 0.005, 3
instances/map_3.txt, 1, 108, 107, 1.009, 0.025, 4
instances/map_3.txt, 1, 139, 139, 1.0, 0.011, 5
instances/map_3.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 2, 83, 83, 1.0, 0.0, 3
instances/map_3.txt, 2, 104, 104, 1.0, 0.002, 4
instances/map_3.txt, 2, 135, 135, 1.0, 0.012, 5
instances/map_1.txt, 0, 21, 21, 1.0, 0.0, 2
instances/map_1.txt, 0, 42, 42, 1.0, 0.0, 3
instances/map_1.txt, 0, 24, 24, 1.0, 0.0, 4
instances/map_1.txt, 0, 58, 58, 1.0, 0.0, 5
instances/map_1.txt, 1, 45, 45, 1.0, 0.0, 2
instances/map_1.txt, 1, 61, 61, 1.0, 0.001, 3
instances/map_1.txt, 1, 87, 87, 1.0, 0.002, 4
instances/map_1.txt, 2, 43, 41, 1.045, 0.003, 2
instances/map_1.txt, 2, 66, 64, 1.029, 0.015, 3
instances/map_1.txt, 2, 97, 97, 1.0, 0.002, 4
instances/map_1.txt, 2, 112, 112, 1.0, 0.004, 5
instances/map_2.txt, 0, 26, 26, 1.0, 0.001, 2
instances/map_2.txt, 0, 29, 29, 1.0, 0.001, 3
instances/map_2.txt, 0, 64, 64, 1.0, 0.001, 4
instances/map_2.txt, 0, 63, 61, 1.015, 0.01, 5
instances/map_2.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_2.txt, 1, 79, 78, 1.013, 0.002, 3
instances/map_2.txt, 1, 103, 102, 1.01, 0.002, 4
instances/map_2.txt, 1, 128, 128, 1.0, 0.002, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_2.txt, 2, 76, 75, 1.013, 0.056, 3
instances/map_2.txt, 2, 104, 104, 1.0, 0.007, 4
instances/map_2.txt, 2, 130, 130, 1.0, 0.019, 5
instances/map_3.txt, 0, 22, 22, 1.0, 0.001, 2
instances/map_3.txt, 0, 30, 30, 1.0, 0.001, 3
instances/map_3.txt, 0, 35, 35, 1.0, 0.002, 4
instances/map_3.txt, 0, 48, 48, 1.0, 0.002, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.001, 2
instances/map_3.txt, 1, 79, 79, 1.0, 0.001, 3
instances/map_3.txt, 1, 109, 109, 1.0, 0.001, 4
instances/map_3.txt, 1, 134, 133, 1.007, 0.323, 5
instances/map_3.txt, 2, 55, 55, 1.0, 0.0, 2
instances/map_3.txt, 2, 78, 78, 1.0, 0.002, 3
instances/map_3.txt, 2, 107, 107, 1.0, 0.002, 4
instances/map_3.txt, 2, 131, 129, 1.015, 0.074, 5
instances/map_1.txt, 0, 28, 28, 1.0, 0.0, 2
instances/map_1.txt, 0, 29, 29, 1.0, 0.0, 3
instances/map_1.txt, 0, 42, 42, 1.0, 0.001, 4
instances/map_1.txt, 0, 80, 76, 1.062, 0.228, 5
instances/map_1.txt, 1, 47, 47, 1.0, 0.0, 2
instances/map_1.txt, 1, 75, 75, 1.0, 0.001, 3
instances/map_1.txt, 1, 93, 93, 1.0, 0.004, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.003, 5
instances/map_1.txt, 2, 46, 46, 1.0, 0.0, 2
instances/map_1.txt, 2, 66, 66, 1.0, 0.001, 3
instances/map_1.txt, 2, 100, 100, 1.0, 0.003, 4
instances/map_1.txt, 2, 116, 114, 1.015, 0.017, 5
instances/map_2.txt, 0, 26, 26, 1.0, 0.0, 2
instances/map_2.txt, 0, 48, 48, 1.0, 0.001, 3
instances/map_2.txt, 0, 45, 45, 1.0, 0.001, 4
instances/map_2.txt, 0, 60, 60, 1.0, 0.001, 5
instances/map_2.txt, 1, 53, 53, 1.0, 0.001, 2
instances/map_2.txt, 1, 79, 76, 1.036, 0.014, 3
instances/map_2.txt, 1, 99, 98, 1.01, 0.023, 4
instances/map_2.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_2.txt, 2, 75, 75, 1.0, 0.002, 3
instances/map_2.txt, 2, 103, 103, 1.0, 0.001, 4
instances/map_2.txt, 2, 130, 130, 1.0, 0.002, 5
instances/map_3.txt, 0, 20, 20, 1.0, 0.0, 2
instances/map_3.txt, 0, 43, 43, 1.0, 0.001, 3
instances/map_3.txt, 0, 76, 74, 1.023, 0.002, 4
instances/map_3.txt, 0, 43, 43, 1.0, 0.0, 5
instances/map_3.txt, 1, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 1, 80, 79, 1.011, 0.012, 3
instances/map_3.txt, 1, 103, 103, 1.0, 0.004, 4
instances/map_3.txt, 2, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 2, 75, 74, 1.013, 0.001, 3
instances/map_3.txt, 2, 109, 109, 1.0, 0.005, 4
instances/map_3.txt, 2, 132, 132, 1.0, 0.004, 5
instances/map_1.txt, 0, 35, 35, 1.0, 0.0, 2
instances/map_1.txt, 0, 43, 43, 1.0, 0.002, 3
instances/map_1.txt, 0, 53, 47, 1.094, 6.454, 4
instances/map_1.txt, 0, 68, 68, 1.0, 0.001, 5
instances/map_1.txt, 1, 45, 45, 1.0, 0.001, 2
instances/map_1.txt, 1, 68, 67, 1.015, 0.001, 3
instances/map_1.txt, 1, 91, 91, 1.0, 0.001, 4
instances/map_1.txt, 1, 121, 121, 1.0, 0.009, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.001, 2
instances/map_1.txt, 2, 77, 77, 1.0, 0.0, 3
instances/map_1.txt, 2, 101, 101, 1.0, 0.003, 4
instances/map_2.txt, 0, 20, 20, 1.0, 0.0, 2
instances/map_2.txt, 0, 50, 48, 1.028, 0.019, 3
instances/map_2.txt, 0, 39, 39, 1.0, 0.001, 4
instances/map_2.txt, 0, 42, 42, 1.0, 0.003, 5
instances/map_2.txt, 1, 50, 50, 1.0, 0.0, 2
instances/map_2.txt, 1, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 1, 103, 103, 1.0, 0.001, 4
instances/map_2.txt, 1, 127, 126, 1.008, 0.021, 5
instances/map_2.txt, 2, 50, 50, 1.0, 0.0, 2
instances/map_2.txt, 2, 73, 72, 1.013, 0.002, 3
instances/map_2.txt, 2, 101, 101, 1.0, 0.001, 4
instances/map_2.txt, 2, 127, 127, 1.0, 0.003, 5
instances/map_3.txt, 0, 17, 17, 1.0, 0.0, 2
instances/map_3.txt, 0, 24, 24, 1.0, 0.0, 3
instances/map_3.txt, 0, 27, 27, 1.0, 0.001, 4
instances/map_3.txt, 0, 81, 81, 1.0, 0.001, 5
instances/map_3.txt, 1, 58, 58, 1.0, 0.001, 2
instances/map_3.txt, 1, 80, 78, 1.027, 0.007, 3
instances/map_3.txt, 1, 102, 102, 1.0, 0.0, 4
instances/map_3.txt, 1, 134, 133, 1.006, 0.019, 5
instances/map_3.txt, 2, 55, 55, 1.0, 0.001, 2
instances/map_3.txt, 2, 79, 78, 1.012, 0.003, 3
instances/map_3.txt, 2, 105, 105, 1.0, 0.001, 4
instances/map_3.txt, 2, 131, 129, 1.015, 0.021, 5
instances/map_1.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_1.txt, 0, 31, 31, 1.0, 0.001, 3
instances/map_1.txt, 0, 34, 34, 1.0, 0.001, 4
instances/map_1.txt, 0, 62, 62, 1.0, 0.006, 5
instances/map_1.txt, 1, 47, 47, 1.0, 0.001, 2
instances/map_1.txt, 1, 72, 70, 1.027, 0.023, 3
instances/map_1.txt, 1, 118, 118, 1.0, 0.004, 5
instances/map_1.txt, 2, 44, 44, 1.0, 0.0, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.002, 3
instances/map_1.txt, 2, 92, 92, 1.0, 0.002, 4
instances/map_1.txt, 2, 113, 112, 1.009, 0.002, 5
instances/map_2.txt, 0, 17, 17, 1.0, 0.0, 2
instances/map_2.txt, 0, 37, 37, 1.0, 0.001, 3
instances/map_2.txt, 0, 54, 54, 1.0, 0.001, 4
instances/map_2.txt, 0, 37, 31, 1.1, 0.687, 5
instances/map_2.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_2.txt, 1, 75, 74, 1.013, 0.002, 3
instances/map_2.txt, 1, 102, 102, 1.0, 0.002, 4
instances/map_2.txt, 1, 131, 130, 1.007, 0.005, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_2.txt, 2, 77, 77, 1.0, 0.003, 3
instances/map_2.txt, 2, 99, 99, 1.0, 0.004, 4
instances/map_2.txt, 2, 126, 126, 1.0, 0.002, 5
instances/map_3.txt, 0, 23, 23, 1.0, 0.0, 2
instances/map_3.txt, 0, 28, 28, 1.0, 0.001, 3
instances/map_3.txt, 0, 57, 57, 1.0, 0.001, 4
instances/map_3.txt, 0, 39, 39, 1.0, 0.0, 5
instances/map_3.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_3.txt, 1, 80, 80, 1.0, 0.003, 3
instances/map_3.txt, 1, 135, 133, 1.016, 0.004, 5
instances/map_3.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_3.txt, 2, 74, 74, 1.0, 0.001, 3
instances/map_3.txt, 2, 109, 108, 1.009, 0.03, 4
instances/map_3.txt, 2, 133, 133, 1.0, 0.009, 5
instances/map_1.txt, 0, 26, 26, 1.0, 0.0, 2
instances/map_1.txt, 0, 23, 23, 1.0, 0.0, 3
instances/map_1.txt, 0, 29, 29, 1.0, 0.0, 4
instances/map_1.txt, 0, 41, 41, 1.0, 0.001, 5
instances/map_1.txt, 1, 46, 46, 1.0, 0.0, 2
instances/map_1.txt, 1, 69, 69, 1.0, 0.003, 3
instances/map_1.txt, 1, 101, 101, 1.0, 0.005, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.002, 5
instances/map_1.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_1.txt, 2, 66, 66, 1.0, 0.001, 3
instances/map_1.txt, 2, 88, 88, 1.0, 0.002, 4
instances/map_1.txt, 2, 128, 128, 1.0, 0.029, 5
instances/map_2.txt, 0, 18, 18, 1.0, 0.0, 2
instances/map_2.txt, 0, 42, 40, 1.026, 0.012, 3
instances/map_2.txt, 0, 16, 16, 1.0, 0.0, 4
instances/map_2.txt, 0, 69, 66, 1.077, 1.53, 5
instances/map_2.txt, 1, 52, 52, 1.0, 0.001, 2
instances/map_2.txt, 1, 75, 75, 1.0, 0.001, 3
instances/map_2.txt, 1, 100, 99, 1.01, 0.663, 4
instances/map_2.txt, 1, 130, 128, 1.015, 0.288, 5
instances/map_2.txt, 2, 53, 53, 1.0, 0.0, 2
instances/map_2.txt, 2, 76, 76, 1.0, 0.001, 3
instances/map_2.txt, 2, 105, 103, 1.019, 0.706, 4
instances/map_2.txt, 2, 128, 127, 1.008, 0.063, 5
instances/map_3.txt, 0, 23, 23, 1.0, 0.0, 2
instances/map_3.txt, 0, 43, 43, 1.0, 0.001, 3
instances/map_3.txt, 0, 36, 36, 1.0, 0.0, 4
instances/map_3.txt, 0, 67, 67, 1.0, 0.001, 5
instances/map_3.txt, 1, 51, 51, 1.0, 0.0, 2
instances/map_3.txt, 1, 80, 79, 1.014, 0.005, 3
instances/map_3.txt, 1, 107, 106, 1.009, 0.002, 4
instances/map_3.txt, 1, 131, 131, 1.0, 0.001, 5
instances/map_3.txt, 2, 57, 57, 1.0, 0.0, 2
instances/map_3.txt, 2, 81, 81, 1.0, 0.001, 3
instances/map_3.txt, 2, 102, 102, 1.0, 0.004, 4
instances/map_3.txt, 2, 139, 138, 1.007, 0.138, 5
instances/map_1.txt, 0, 14, 14, 1.0, 0.0, 2
instances/map_1.txt, 0, 26, 25, 1.056, 0.001, 3
instances/map_1.txt, 0, 46, 46, 1.0, 0.001, 4
instances/map_1.txt, 0, 65, 65, 1.0, 0.003, 5
instances/map_1.txt, 1, 44, 44, 1.0, 0.0, 2
instances/map_1.txt, 1, 66, 66, 1.0, 0.0, 3
instances/map_1.txt, 1, 96, 96, 1.0, 0.001, 4
instances/map_1.txt, 1, 106, 103, 1.027, 0.027, 5
instances/map_1.txt, 2, 44, 44, 1.0, 0.0, 2
instances/map_1.txt, 2, 67, 67, 1.0, 0.002, 3
instances/map_1.txt, 2, 89, 89, 1.0, 0.003, 4
instances/map_1.txt, 2, 119, 117, 1.018, 0.009, 5
instances/map_2.txt, 0, 18, 16, 1.067, 0.002, 2
instances/map_2.txt, 0, 21, 21, 1.0, 0.0, 3
instances/map_2.txt, 0, 57, 54, 1.068, 0.084, 4
instances/map_2.txt, 0, 52, 50, 1.022, 0.011, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 1, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 1, 101, 100, 1.01, 0.011, 4
instances/map_2.txt, 1, 129, 128, 1.007, 0.023, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 2, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 2, 106, 105, 1.01, 0.073, 4
instances/map_2.txt, 2, 127, 127, 1.0, 0.005, 5
instances/map_3.txt, 0, 8, 8, 1.0, 0.0, 2
instances/map_3.txt, 0, 55, 55, 1.0, 0.0, 3
instances/map_3.txt, 0, 47, 43, 1.053, 0.019, 4
instances/map_3.txt, 0, 59, 57, 1.031, 0.024, 5
instances/map_3.txt, 1, 53, 53, 1.0, 0.001, 2
instances/map_3.txt, 1, 79, 79, 1.0, 0.004, 3
instances/map_3.txt, 1, 106, 105, 1.01, 0.002, 4
instances/map_3.txt, 1, 131, 128, 1.023, 0.059, 5
instances/map_3.txt, 2, 53, 53, 1.0, 0.001, 2
instances/map_3.txt, 2, 81, 79, 1.026, 0.007, 3
instances/map_3.txt, 2, 101, 100, 1.01, 0.005, 4
instances/map_3.txt, 2, 134, 134, 1.0, 0.008, 5
instances/map_1.txt, 0, 27, 27, 1.0, 0.002, 2
instances/map_1.txt, 0, 28, 28, 1.0, 0.0, 3
instances/map_1.txt, 0, 47, 47, 1.0, 0.0, 4
instances/map_1.txt, 0, 61, 59, 1.024, 0.179, 5
instances/map_1.txt, 1, 44, 43, 1.023, 0.001, 2
instances/map_1.txt, 1, 72, 70, 1.026, 0.037, 3
instances/map_1.txt, 1, 88, 88, 1.0, 0.001, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.002, 5
instances/map_1.txt, 2, 52, 52, 1.0, 0.0, 2
instances/map_1.txt, 2, 67, 67, 1.0, 0.0, 3
instances/map_1.txt, 2, 91, 91, 1.0, 0.002, 4
instances/map_1.txt, 2, 119, 119, 1.0, 0.003, 5
instances/map_2.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_2.txt, 0, 62, 62, 1.0, 0.001, 3
instances/map_2.txt, 0, 28, 28, 1.0, 0.0, 4
instances/map_2.txt, 0, 56, 52, 1.057, 0.01, 5
instances/map_2.txt, 1, 50, 50, 1.0, 0.001, 2
instances/map_2.txt, 1, 79, 78, 1.013, 0.011, 3
instances/map_2.txt, 1, 102, 102, 1.0, 0.003, 4
instances/map_2.txt, 1, 126, 126, 1.0, 0.003, 5
